CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LAT_DEC,LON_DEC,ALTITUD,CVE_CARTA
20,Oaxaca,Oax.,37,Mesones Hidalgo,1,Mesones Hidalgo,U,16.915356,-97.966546,431,E14D54
20,Oaxaca,Oax.,38,Villa Hidalgo,1,Villa Hidalgo,U,17.185888,-96.178834,1171,E14D49
20,Oaxaca,Oax.,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,U,17.806837,-97.776236,1588,E14D14
20,Oaxaca,Oax.,40,Huautepec,1,Huautepec,U,18.101978,-96.797299,1679,E14B87
20,Oaxaca,Oax.,41,Huautla de Jiménez,1,Huautla de Jiménez,U,18.130377,-96.846162,1670,E14B87
20,Oaxaca,Oax.,41,Huautla de Jiménez,13,San Andrés Hidalgo,U,18.137319,-96.805727,1824,E14B87
20,Oaxaca,Oax.,42,Ixtlán de Juárez,1,Ixtlán de Juárez,U,17.331529,-96.487802,2026,E14D38
20,Oaxaca,Oax.,43,Heroica Ciudad de Juchitán de Zaragoza,1,Heroica Ciudad de Juchitán de Zaragoza,U,16.433308,-95.021633,17,E15C73
20,Oaxaca,Oax.,43,Heroica Ciudad de Juchitán de Zaragoza,2,Álvaro Obregón,U,16.29878,-95.08487,6,E15C73
20,Oaxaca,Oax.,43,Heroica Ciudad de Juchitán de Zaragoza,3,Chicapa de Castro,U,16.436636,-94.82168,0,E15C74
20,Oaxaca,Oax.,43,Heroica Ciudad de Juchitán de Zaragoza,6,La Ventosa,U,16.55278,-94.946528,27,E15C64
20,Oaxaca,Oax.,44,Loma Bonita,1,Loma Bonita,U,18.109871,-95.879976,25,E15A81
20,Oaxaca,Oax.,45,Magdalena Apasco,1,Magdalena Apasco,U,17.242063,-96.821091,1658,E14D47
20,Oaxaca,Oax.,46,Magdalena Jaltepec,1,Magdalena Jaltepec,U,17.323621,-97.221277,2025,E14D36
20,Oaxaca,Oax.,47,Santa Magdalena Jicotlán,1,Santa Magdalena Jicotlán,U,17.807017,-97.470653,2182,E14D15
20,Oaxaca,Oax.,48,Magdalena Mixtepec,1,Magdalena Mixtepec,U,16.896112,-96.907728,1982,E14D57
20,Oaxaca,Oax.,49,Magdalena Ocotlán,1,Magdalena Ocotlán,U,16.709455,-96.712365,1520,E14D67
20,Oaxaca,Oax.,50,Magdalena Peñasco,1,Magdalena Peñasco,U,17.236252,-97.551539,1959,E14D45
20,Oaxaca,Oax.,51,Magdalena Teitipac,1,Magdalena Teitipac,U,16.906621,-96.558739,1744,E14D58
20,Oaxaca,Oax.,52,Magdalena Tequisistlán,1,Magdalena Tequisistlán,U,16.398917,-95.602909,202,E15C72
20,Oaxaca,Oax.,53,Magdalena Tlacotepec,1,Magdalena Tlacotepec,U,16.503966,-95.203306,105,E15C63
20,Oaxaca,Oax.,54,Magdalena Zahuatlán,1,Magdalena Zahuatlán,U,17.388426,-97.229021,2136,E14D36
20,Oaxaca,Oax.,55,Mariscala de Juárez,1,Mariscala de Juárez,U,17.860506,-98.141621,1074,E14D13
20,Oaxaca,Oax.,56,Mártires de Tacubaya,1,Mártires de Tacubaya,U,16.537986,-98.250913,99,E14D63
20,Oaxaca,Oax.,57,Matías Romero Avendaño,1,Matías Romero Avendaño,U,16.877889,-95.042149,202,E15C53
20,Oaxaca,Oax.,57,Matías Romero Avendaño,18,Palomares,U,17.139688,-95.061331,115,E15C43
20,Oaxaca,Oax.,58,Mazatlán Villa de Flores,1,Mazatlán Villa de Flores,U,18.032564,-96.913721,1140,E14B87
20,Oaxaca,Oax.,59,Miahuatlán de Porfirio Díaz,1,Miahuatlán de Porfirio Díaz,U,16.328478,-96.596524,1561,E14D78
20,Oaxaca,Oax.,60,Mixistlán de la Reforma,1,Mixistlán de la Reforma,U,17.146838,-96.112028,1689,E14D49
20,Oaxaca,Oax.,61,Monjas,1,Monjas,U,16.367186,-96.63677,1507,E14D78
20,Oaxaca,Oax.,62,Natividad,1,Natividad,U,17.296876,-96.433294,1933,E14D38
20,Oaxaca,Oax.,63,Nazareno Etla,1,Nazareno Etla,U,17.17799,-96.824002,1596,E14D47
20,Oaxaca,Oax.,64,Nejapa de Madero,1,Nejapa de Madero,U,16.608181,-95.98045,619,E15C61
20,Oaxaca,Oax.,65,Ixpantepec Nieves,1,Ixpantepec Nieves,U,17.506686,-98.044862,2102,E14D23
20,Oaxaca,Oax.,66,Santiago Niltepec,1,Santiago Niltepec,U,16.562093,-94.613004,61,E15C65
20,Oaxaca,Oax.,67,Oaxaca de Juárez,1,Oaxaca de Juárez,U,17.059993,-96.72545,1542,E14D47
20,Oaxaca,Oax.,67,Oaxaca de Juárez,51,Viguera,U,17.129931,-96.749319,1623,E14D47
20,Oaxaca,Oax.,68,Ocotlán de Morelos,1,Ocotlán de Morelos,U,16.791641,-96.675064,1510,E14D57
20,Oaxaca,Oax.,69,La Pe,1,La Pe,U,16.629959,-96.799658,1481,E14D67
20,Oaxaca,Oax.,70,Pinotepa de Don Luis,1,Pinotepa de Don Luis,U,16.428442,-97.977435,421,E14D74
20,Oaxaca,Oax.,71,Pluma Hidalgo,1,Pluma Hidalgo,U,15.925846,-96.419443,1327,D14B18
20,Oaxaca,Oax.,72,San José del Progreso,1,San José del Progreso,U,16.685128,-96.685529,1581,E14D67
20,Oaxaca,Oax.,73,Putla Villa de Guerrero,1,Putla Villa de Guerrero,U,17.026205,-97.928153,738,E14D44
20,Oaxaca,Oax.,74,Santa Catarina Quioquitani,1,Santa Catarina Quioquitani,U,16.315654,-96.284965,2084,E14D79
20,Oaxaca,Oax.,75,Reforma de Pineda,1,Reforma de Pineda,U,16.399319,-94.458434,20,E15C75
20,Oaxaca,Oax.,76,La Reforma,1,La Reforma,U,16.623315,-97.844498,829,E14D64
20,Oaxaca,Oax.,77,Reyes Etla,1,Reyes Etla,U,17.205556,-96.810093,1627,E14D47
20,Oaxaca,Oax.,78,Rojas de Cuauhtémoc,1,Rojas de Cuauhtémoc,U,17.008284,-96.618646,1566,E14D48
20,Oaxaca,Oax.,79,Salina Cruz,1,Salina Cruz,U,16.175885,-95.192159,6,E15C83
20,Oaxaca,Oax.,80,San Agustín Amatengo,1,San Agustín Amatengo,U,16.509943,-96.789325,1360,E14D67
20,Oaxaca,Oax.,81,San Agustín Atenango,1,San Agustín Atenango,U,17.611699,-98.015183,1298,E14D23
20,Oaxaca,Oax.,82,San Agustín Chayuco,1,San Agustín Chayuco,U,16.402382,-97.807518,261,E14D74
20,Oaxaca,Oax.,83,San Agustín de las Juntas,1,San Agustín de las Juntas,U,17.01166,-96.711441,1526,E14D47
20,Oaxaca,Oax.,84,San Agustín Etla,1,San Agustín Etla,U,17.189083,-96.764424,1751,E14D47
20,Oaxaca,Oax.,85,San Agustín Loxicha,1,San Agustín Loxicha,U,16.016609,-96.616764,1857,E14D88
20,Oaxaca,Oax.,86,San Agustín Tlacotepec,1,San Agustín Tlacotepec,U,17.203684,-97.5179,2026,E14D45
20,Oaxaca,Oax.,87,San Agustín Yatareni,1,San Agustín Yatareni,U,17.081212,-96.668117,1600,E14D47
20,Oaxaca,Oax.,88,San Andrés Cabecera Nueva,1,San Andrés Cabecera Nueva,U,16.888416,-97.68099,2209,E14D54
20,Oaxaca,Oax.,89,San Andrés Dinicuiti,1,San Andrés Dinicuiti,U,17.688115,-97.726751,1679,E14D24
20,Oaxaca,Oax.,90,San Andrés Huaxpaltepec,1,San Andrés Huaxpaltepec,U,16.329046,-97.916349,236,E14D74
20,Oaxaca,Oax.,91,San Andrés Huayápam,1,San Andrés Huayápam,U,17.102543,-96.666239,1711,E14D48
20,Oaxaca,Oax.,92,San Andrés Ixtlahuaca,1,San Andrés Ixtlahuaca,U,17.070874,-96.825177,1633,E14D47
20,Oaxaca,Oax.,93,San Andrés Lagunas,1,San Andrés Lagunas,U,17.574427,-97.522746,2312,E14D25
20,Oaxaca,Oax.,94,San Andrés Nuxiño,1,San Andrés Nuxiño,U,17.238358,-97.105271,1846,E14D46
20,Oaxaca,Oax.,95,San Andrés Paxtlán,1,San Andrés Paxtlán,U,16.215636,-96.50758,2014,E14D88
20,Oaxaca,Oax.,96,San Andrés Sinaxtla,1,San Andrés Sinaxtla,U,17.468502,-97.283811,2091,E14D36
20,Oaxaca,Oax.,97,San Andrés Solaga,1,San Andrés Solaga,U,17.271028,-96.236895,1508,E14D39
20,Oaxaca,Oax.,98,San Andrés Teotilálpam,1,San Andrés Teotilálpam,U,17.954131,-96.656588,1505,E14D18
20,Oaxaca,Oax.,99,San Andrés Tepetlapa,1,San Andrés Tepetlapa,U,17.665833,-98.391687,1471,E14D22
20,Oaxaca,Oax.,100,San Andrés Yaá,1,San Andrés Yaá,U,17.292578,-96.153616,1557,E14D39
20,Oaxaca,Oax.,101,San Andrés Zabache,1,San Andrés Zabache,U,16.600149,-96.857736,1432,E14D67
20,Oaxaca,Oax.,102,San Andrés Zautla,1,San Andrés Zautla,U,17.186388,-96.86349,1640,E14D47
20,Oaxaca,Oax.,103,San Antonino Castillo Velasco,1,San Antonino Castillo Velasco,U,16.803228,-96.68464,1498,E14D57
20,Oaxaca,Oax.,104,San Antonino el Alto,1,San Antonino el Alto,U,16.815701,-97.029374,2007,E14D56
20,Oaxaca,Oax.,105,San Antonino Monte Verde,1,San Antonino Monte Verde,U,17.533614,-97.720629,2243,E14D24
20,Oaxaca,Oax.,106,San Antonio Acutla,1,San Antonio Acutla,U,17.74403,-97.500305,2165,E14D25
20,Oaxaca,Oax.,107,San Antonio de la Cal,1,San Antonio de la Cal,U,17.031313,-96.699284,1544,E14D47
20,Oaxaca,Oax.,108,San Antonio Huitepec,1,San Antonio Huitepec,U,16.927331,-97.147422,2337,E14D56
20,Oaxaca,Oax.,109,San Antonio Nanahuatípam,1,San Antonio Nanahuatípam,U,18.130299,-97.123645,781,E14B86
20,Oaxaca,Oax.,110,San Antonio Sinicahua,1,San Antonio Sinicahua,U,17.151574,-97.567959,2131,E14D45
20,Oaxaca,Oax.,111,San Antonio Tepetlapa,1,San Antonio Tepetlapa,U,16.542361,-98.066226,385,E14D63
20,Oaxaca,Oax.,112,San Baltazar Chichicápam,1,San Baltazar Chichicápam,U,16.762097,-96.489681,1547,E14D58
20,Oaxaca,Oax.,113,San Baltazar Loxicha,1,San Baltazar Loxicha,U,16.0733,-96.790321,982,E14D87
20,Oaxaca,Oax.,114,San Baltazar Yatzachi el Bajo,1,San Baltazar Yatzachi el Bajo,U,17.228157,-96.219811,1601,E14D49
20,Oaxaca,Oax.,115,San Bartolo Coyotepec,1,San Bartolo Coyotepec,U,16.958281,-96.70765,1515,E14D57
20,Oaxaca,Oax.,115,San Bartolo Coyotepec,2,Reyes Mantecón,U,16.905342,-96.727974,1507,E14D57
20,Oaxaca,Oax.,116,San Bartolomé Ayautla,1,San Bartolomé Ayautla,U,18.0318,-96.671509,658,E14B87
20,Oaxaca,Oax.,117,San Bartolomé Loxicha,1,San Bartolomé Loxicha,U,15.97039,-96.711016,1190,D14B17
20,Oaxaca,Oax.,118,San Bartolomé Quialana,1,San Bartolomé Quialana,U,16.901888,-96.501206,1803,E14D58
20,Oaxaca,Oax.,119,San Bartolomé Yucuañe,1,San Bartolomé Yucuañe,U,17.242547,-97.447929,1824,E14D45
20,Oaxaca,Oax.,120,San Bartolomé Zoogocho,1,San Bartolomé Zoogocho,U,17.240789,-96.243051,1494,E14D49
20,Oaxaca,Oax.,121,San Bartolo Soyaltepec,1,San Bartolo Soyaltepec,U,17.590641,-97.308935,2266,E14D26
20,Oaxaca,Oax.,122,San Bartolo Yautepec,1,San Bartolo Yautepec,U,16.430741,-95.973112,864,E15C71
20,Oaxaca,Oax.,123,San Bernardo Mixtepec,1,San Bernardo Mixtepec,U,16.824661,-96.898666,1629,E14D57
20,Oaxaca,Oax.,124,San Blas Atempa,1,San Blas Atempa,U,16.326322,-95.227546,37,E15C73
20,Oaxaca,Oax.,125,San Carlos Yautepec,1,San Carlos Yautepec,U,16.500607,-96.106704,851,E14D69
20,Oaxaca,Oax.,126,San Cristóbal Amatlán,1,San Cristóbal Amatlán,U,16.318408,-96.410016,1725,E14D78
20,Oaxaca,Oax.,127,San Cristóbal Amoltepec,1,San Cristóbal Amoltepec,U,17.284533,-97.569853,2317,E14D35
20,Oaxaca,Oax.,128,San Cristóbal Lachirioag,1,San Cristóbal Lachirioag,U,17.335972,-96.165047,1227,E14D39
20,Oaxaca,Oax.,129,San Cristóbal Suchixtlahuaca,1,San Cristóbal Suchixtlahuaca,U,17.727554,-97.366656,2081,E14D25
20,Oaxaca,Oax.,130,San Dionisio del Mar,1,San Dionisio del Mar,U,16.320539,-94.757003,20,E15C74
20,Oaxaca,Oax.,131,San Dionisio Ocotepec,1,San Dionisio Ocotepec,U,16.797754,-96.396037,1686,E14D58
20,Oaxaca,Oax.,131,San Dionisio Ocotepec,8,San Baltazar Guelavila,U,16.797405,-96.30292,1586,E14D59
20,Oaxaca,Oax.,132,San Dionisio Ocotlán,1,San Dionisio Ocotlán,U,16.746444,-96.680835,1516,E14D67
20,Oaxaca,Oax.,133,San Esteban Atatlahuca,1,San Esteban Atatlahuca,U,17.066549,-97.677769,2487,E14D44
20,Oaxaca,Oax.,134,San Felipe Jalapa de Díaz,1,San Felipe Jalapa de Díaz,U,18.071283,-96.536115,130,E14B88
20,Oaxaca,Oax.,135,San Felipe Tejalápam,1,San Felipe Tejalápam,U,17.111401,-96.853258,1644,E14D47
20,Oaxaca,Oax.,136,San Felipe Usila,1,San Felipe Usila,U,17.879395,-96.528363,78,E14D18
20,Oaxaca,Oax.,137,San Francisco Cahuacuá,1,San Francisco Cahuacuá,U,16.893563,-97.305594,1330,E14D56
20,Oaxaca,Oax.,138,San Francisco Cajonos,1,San Francisco Cajonos,U,17.172094,-96.251464,1700,E14D49
20,Oaxaca,Oax.,139,San Francisco Chapulapa,1,San Francisco Chapulapa,U,17.940951,-96.754408,1387,E14D17
20,Oaxaca,Oax.,140,San Francisco Chindúa,1,San Francisco Chindúa,U,17.428581,-97.312791,2123,E14D36
20,Oaxaca,Oax.,141,San Francisco del Mar,36,San Francisco del Mar,U,16.339358,-94.514974,10,E15C75
20,Oaxaca,Oax.,142,San Francisco Huehuetlán,1,San Francisco Huehuetlán,U,18.197594,-96.947821,1665,E14B87
20,Oaxaca,Oax.,143,San Francisco Ixhuatán,1,San Francisco Ixhuatán,U,16.352357,-94.483828,9,E15C75
20,Oaxaca,Oax.,144,San Francisco Jaltepetongo,1,San Francisco Jaltepetongo,U,17.385714,-97.262854,2082,E14D36
20,Oaxaca,Oax.,145,San Francisco Lachigoló,1,San Francisco Lachigoló,U,17.011407,-96.598516,1562,E14D48
20,Oaxaca,Oax.,146,San Francisco Logueche,1,San Francisco Logueche,U,16.352279,-96.377979,1872,E14D78
20,Oaxaca,Oax.,147,San Francisco Nuxaño,1,San Francisco Nuxaño,U,17.380833,-97.343951,2342,E14D35
20,Oaxaca,Oax.,148,San Francisco Ozolotepec,1,San Francisco Ozolotepec,U,16.100539,-96.220682,2020,E14D89
20,Oaxaca,Oax.,149,San Francisco Sola,1,San Francisco Sola,U,16.514966,-96.9744,1414,E14D67
20,Oaxaca,Oax.,150,San Francisco Telixtlahuaca,1,San Francisco Telixtlahuaca,U,17.296596,-96.904413,1718,E14D37
20,Oaxaca,Oax.,151,San Francisco Teopan,1,San Francisco Teopan,U,17.851128,-97.492531,2282,E14D15
20,Oaxaca,Oax.,152,San Francisco Tlapancingo,1,San Francisco Tlapancingo,U,17.484124,-98.268909,1377,E14D33
20,Oaxaca,Oax.,153,San Gabriel Mixtepec,1,San Gabriel Mixtepec,U,16.094423,-97.079499,700,E14D86
20,Oaxaca,Oax.,154,San Ildefonso Amatlán,1,San Ildefonso Amatlán,U,16.334095,-96.491556,1536,E14D78
20,Oaxaca,Oax.,155,San Ildefonso Sola,1,San Ildefonso Sola,U,16.519812,-96.983668,1422,E14D67
20,Oaxaca,Oax.,156,San Ildefonso Villa Alta,1,San Ildefonso Villa Alta,U,17.339011,-96.153014,1202,E14D39
20,Oaxaca,Oax.,157,San Jacinto Amilpas,1,San Jacinto Amilpas,U,17.100807,-96.762562,1554,E14D47
20,Oaxaca,Oax.,158,San Jacinto Tlacotepec,1,San Jacinto Tlacotepec,U,16.520368,-97.385998,1081,E14D65
20,Oaxaca,Oax.,159,San Jerónimo Coatlán,1,San Jerónimo Coatlán,U,16.232721,-96.869294,1711,E14D87
20,Oaxaca,Oax.,160,San Jerónimo Silacayoapilla,1,San Jerónimo Silacayoapilla,U,17.80963,-97.845933,1696,E14D14
20,Oaxaca,Oax.,161,San Jerónimo Sosola,1,San Jerónimo Sosola,U,17.366559,-97.032614,1930,E14D36
20,Oaxaca,Oax.,162,San Jerónimo Taviche,1,San Jerónimo Taviche,U,16.713679,-96.594263,1719,E14D68
20,Oaxaca,Oax.,163,San Jerónimo Tecóatl,1,San Jerónimo Tecóatl,U,18.166914,-96.9132,1845,E14B87
20,Oaxaca,Oax.,164,San Jorge Nuchita,1,San Jorge Nuchita,U,17.655954,-98.10613,1184,E14D23
20,Oaxaca,Oax.,165,San José Ayuquila,1,San José Ayuquila,U,17.941788,-97.969274,1548,E14D14
20,Oaxaca,Oax.,166,San José Chiltepec,1,San José Chiltepec,U,17.945353,-96.170537,34,E14D19
20,Oaxaca,Oax.,167,San José del Peñasco,1,San José del Peñasco,U,16.316059,-96.501381,1601,E14D78
20,Oaxaca,Oax.,168,San José Estancia Grande,1,San José Estancia Grande,U,16.365203,-98.251286,60,E14D73
20,Oaxaca,Oax.,169,San José Independencia,1,San José Independencia,U,18.239824,-96.646128,113,E14B88
20,Oaxaca,Oax.,170,San José Lachiguiri,1,San José Lachiguiri,U,16.378776,-96.336433,1684,E14D78
20,Oaxaca,Oax.,171,San José Tenango,1,San José Tenango,U,18.150762,-96.717209,746,E14B87
20,Oaxaca,Oax.,172,San Juan Achiutla,1,San Juan Achiutla,U,17.344245,-97.508873,2001,E14D35
20,Oaxaca,Oax.,173,San Juan Atepec,1,San Juan Atepec,U,17.426393,-96.539133,1969,E14D38
20,Oaxaca,Oax.,174,Ánimas Trujano,1,Ánimas Trujano,U,16.988882,-96.713196,1511,E14D57
20,Oaxaca,Oax.,175,San Juan Bautista Atatlahuca,1,San Juan Bautista Atatlahuca,U,17.531096,-96.829941,1011,E14D27
20,Oaxaca,Oax.,176,San Juan Bautista Coixtlahuaca,1,San Juan Bautista Coixtlahuaca,U,17.724643,-97.323823,2089,E14D26
20,Oaxaca,Oax.,177,San Juan Bautista Cuicatlán,1,San Juan Bautista Cuicatlán,U,17.801548,-96.959567,638,E14D17
20,Oaxaca,Oax.,178,San Juan Bautista Guelache,1,San Juan Bautista Guelache,U,17.226545,-96.778505,1747,E14D47
20,Oaxaca,Oax.,179,San Juan Bautista Jayacatlán,1,San Juan Bautista Jayacatlán,U,17.423504,-96.822571,1261,E14D37
20,Oaxaca,Oax.,180,San Juan Bautista Lo de Soto,1,San Juan Bautista Lo de Soto,U,16.511515,-98.346803,80,E14D62
20,Oaxaca,Oax.,181,San Juan Bautista Suchitepec,1,San Juan Bautista Suchitepec,U,17.972718,-97.65982,1853,E14D15
20,Oaxaca,Oax.,182,San Juan Bautista Tlacoatzintepec,1,San Juan Bautista Tlacoatzintepec,U,17.859441,-96.587088,539,E14D18
20,Oaxaca,Oax.,183,San Juan Bautista Tlachichilco,1,San Juan Bautista Tlachichilco,U,17.622548,-98.343993,1322,E14D22
20,Oaxaca,Oax.,184,San Juan Bautista Tuxtepec,1,San Juan Bautista Tuxtepec,U,18.081165,-96.118482,21,E14B89
20,Oaxaca,Oax.,184,San Juan Bautista Tuxtepec,50,San Bartolo,U,18.091819,-96.108702,20,E14B89
20,Oaxaca,Oax.,184,San Juan Bautista Tuxtepec,92,Benemérito Juárez,U,18.119929,-96.000351,21,E14B89
20,Oaxaca,Oax.,185,San Juan Cacahuatepec,1,San Juan Cacahuatepec,U,16.613734,-98.156092,422,E14D63
20,Oaxaca,Oax.,186,San Juan Cieneguilla,1,San Juan Cieneguilla,U,17.851659,-98.280764,1401,E14D13
20,Oaxaca,Oax.,187,San Juan Coatzóspam,1,San Juan Coatzóspam,U,18.0497,-96.763325,1868,E14B87
20,Oaxaca,Oax.,188,San Juan Colorado,1,San Juan Colorado,U,16.459666,-97.953989,444,E14D74
20,Oaxaca,Oax.,189,San Juan Comaltepec,1,San Juan Comaltepec,U,17.33818,-95.976846,609,E15C31
20,Oaxaca,Oax.,190,San Juan Cotzocón,1,San Juan Cotzocón,U,17.164002,-95.78231,1209,E15C41
20,Oaxaca,Oax.,190,San Juan Cotzocón,13,María Lombardo de Caso,U,17.449036,-95.432419,104,E15C32
20,Oaxaca,Oax.,191,San Juan Chicomezúchil,1,San Juan Chicomezúchil,U,17.288975,-96.494917,1763,E14D38
20,Oaxaca,Oax.,192,San Juan Chilateca,1,San Juan Chilateca,U,16.828518,-96.672011,1500,E14D57
20,Oaxaca,Oax.,193,San Juan del Estado,1,San Juan del Estado,U,17.273528,-96.799273,1740,E14D37
20,Oaxaca,Oax.,194,San Juan del Río,1,San Juan del Río,U,16.882527,-96.16047,1128,E14D59
20,Oaxaca,Oax.,195,San Juan Diuxi,1,San Juan Diuxi,U,17.281509,-97.374243,2277,E14D35
20,Oaxaca,Oax.,196,San Juan Evangelista Analco,1,San Juan Evangelista Analco,U,17.405827,-96.53795,2090,E14D38
20,Oaxaca,Oax.,197,San Juan Guelavía,1,San Juan Guelavía,U,16.956763,-96.545832,1597,E14D58
20,Oaxaca,Oax.,198,San Juan Guichicovi,1,San Juan Guichicovi,U,16.962829,-95.095094,260,E15C53
20,Oaxaca,Oax.,199,San Juan Ihualtepec,1,San Juan Ihualtepec,U,17.739842,-98.288846,1780,E14D23
20,Oaxaca,Oax.,200,San Juan Juquila Mixes,1,San Juan Juquila Mixes,U,16.935633,-95.918818,1414,E15C51
20,Oaxaca,Oax.,201,San Juan Juquila Vijanos,1,San Juan Juquila Vijanos,U,17.353813,-96.304015,1540,E14D39
20,Oaxaca,Oax.,202,San Juan Lachao,1,San Juan Lachao,U,16.158538,-97.125108,587,E14D86
20,Oaxaca,Oax.,203,San Juan Lachigalla,1,San Juan Lachigalla,U,16.591718,-96.54884,1718,E14D68
20,Oaxaca,Oax.,204,San Juan Lajarcia,1,San Juan Lajarcia,U,16.508444,-95.925591,895,E15C61
20,Oaxaca,Oax.,205,San Juan Lalana,1,San Juan Lalana,U,17.470891,-95.879883,474,E15C31
20,Oaxaca,Oax.,206,San Juan de los Cués,1,San Juan de los Cués,U,18.046927,-97.059664,862,E14B86
20,Oaxaca,Oax.,207,San Juan Mazatlán,1,San Juan Mazatlán,U,17.031124,-95.446467,541,E15C42
20,Oaxaca,Oax.,208,San Juan Mixtepec,1,San Juan Mixtepec Distrito 08,U,17.305726,-97.831447,1723,E14D34
20,Oaxaca,Oax.,209,San Juan Mixtepec,1,San Juan Mixtepec Distrito 26,U,16.277539,-96.299478,2051,E14D79
20,Oaxaca,Oax.,210,San Juan Ñumí,1,San Juan Ñumí,U,17.398289,-97.706421,2209,E14D34
20,Oaxaca,Oax.,211,San Juan Ozolotepec,1,San Juan Ozolotepec,U,16.133008,-96.259293,2082,E14D89
20,Oaxaca,Oax.,212,San Juan Petlapa,1,San Juan Petlapa,U,17.469302,-96.036834,683,E14D39
20,Oaxaca,Oax.,213,San Juan Quiahije,1,San Juan Quiahije,U,16.301878,-97.316846,1955,E14D76
20,Oaxaca,Oax.,214,San Juan Quiotepec,1,San Juan Quiotepec,U,17.600763,-96.588162,1952,E14D28
20,Oaxaca,Oax.,215,San Juan Sayultepec,1,San Juan Sayultepec,U,17.453482,-97.284741,2100,E14D36
20,Oaxaca,Oax.,216,San Juan Tabaá,1,San Juan Tabaá,U,17.30503,-96.206992,1309,E14D39
20,Oaxaca,Oax.,217,San Juan Tamazola,1,San Juan Tamazola,U,17.160439,-97.226883,2084,E14D46
20,Oaxaca,Oax.,218,San Juan Teita,1,San Juan Teita,U,17.095262,-97.414313,1329,E14D45
20,Oaxaca,Oax.,219,San Juan Teitipac,1,San Juan Teitipac,U,16.934399,-96.608509,1635,E14D58
20,Oaxaca,Oax.,220,San Juan Tepeuxila,1,San Juan Tepeuxila,U,17.722881,-96.841103,2117,E14D27
20,Oaxaca,Oax.,221,San Juan Teposcolula,1,San Juan Teposcolula,U,17.550645,-97.424684,2307,E14D25
20,Oaxaca,Oax.,222,San Juan Yaeé,1,San Juan Yaeé,U,17.429087,-96.283846,1435,E14D39
20,Oaxaca,Oax.,223,San Juan Yatzona,1,San Juan Yatzona,U,17.402424,-96.169244,1310,E14D39
20,Oaxaca,Oax.,224,San Juan Yucuita,1,San Juan Yucuita,U,17.512253,-97.270358,2085,E14D26
20,Oaxaca,Oax.,225,San Lorenzo,1,San Lorenzo,U,16.394262,-97.874836,240,E14D74
20,Oaxaca,Oax.,226,San Lorenzo Albarradas,1,San Lorenzo Albarradas,U,16.907226,-96.259648,1807,E14D59
20,Oaxaca,Oax.,227,San Lorenzo Cacaotepec,1,San Lorenzo Cacaotepec,U,17.129359,-96.801996,1600,E14D47
20,Oaxaca,Oax.,227,San Lorenzo Cacaotepec,3,Santiago Etla,U,17.154602,-96.791621,1600,E14D47
20,Oaxaca,Oax.,228,San Lorenzo Cuaunecuiltitla,1,San Lorenzo Cuaunecuiltitla,U,18.206453,-96.913057,1898,E14B87
20,Oaxaca,Oax.,229,San Lorenzo Texmelúcan,1,San Lorenzo Texmelúcan,U,16.585491,-97.198974,1403,E14D66
20,Oaxaca,Oax.,230,San Lorenzo Victoria,1,San Lorenzo Victoria,U,17.668356,-98.120274,1185,E14D23
20,Oaxaca,Oax.,231,San Lucas Camotlán,1,San Lucas Camotlán,U,16.943163,-95.713144,1312,E15C51
20,Oaxaca,Oax.,232,San Lucas Ojitlán,1,San Lucas Ojitlán,U,18.057503,-96.397763,155,E14B88
20,Oaxaca,Oax.,233,San Lucas Quiaviní,1,San Lucas Quiaviní,U,16.894802,-96.468094,1742,E14D58
20,Oaxaca,Oax.,234,San Lucas Zoquiápam,1,San Lucas Zoquiápam,U,18.13616,-96.906429,1745,E14B87
20,Oaxaca,Oax.,235,San Luis Amatlán,1,San Luis Amatlán,U,16.389468,-96.497115,1518,E14D78
20,Oaxaca,Oax.,236,San Marcial Ozolotepec,1,San Marcial Ozolotepec,U,16.089257,-96.405892,2366,E14D88
20,Oaxaca,Oax.,237,San Marcos Arteaga,1,San Marcos Arteaga,U,17.719603,-97.861138,1458,E14D24
20,Oaxaca,Oax.,238,San Martín de los Cansecos,1,San Martín de los Cansecos,U,16.656476,-96.729005,1522,E14D67
20,Oaxaca,Oax.,239,San Martín Huamelúlpam,1,San Martín Huamelúlpam,U,17.397404,-97.602352,2211,E14D35
20,Oaxaca,Oax.,240,San Martín Itunyoso,1,San Martín Itunyoso,U,17.229019,-97.881477,2616,E14D44
20,Oaxaca,Oax.,241,San Martín Lachilá,1,San Martín Lachilá,U,16.610864,-96.849372,1436,E14D67
20,Oaxaca,Oax.,242,San Martín Peras,1,San Martín Peras,U,17.360511,-98.238444,2205,E14D33
20,Oaxaca,Oax.,243,San Martín Tilcajete,1,San Martín Tilcajete,U,16.858948,-96.695571,1528,E14D57
20,Oaxaca,Oax.,244,San Martín Toxpalan,1,San Martín Toxpalan,U,18.100724,-97.059027,1017,E14B86
20,Oaxaca,Oax.,245,San Martín Zacatepec,1,San Martín Zacatepec,U,17.807946,-98.060864,1550,E14D13
20,Oaxaca,Oax.,246,San Mateo Cajonos,1,San Mateo Cajonos,U,17.161776,-96.208976,1411,E14D49
